ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,ProductName,standardcost,SubCategory,Category,CustomerName,Gender,Dates,Region,Country,SalesTerritoryGroup,SalesAmount,ProductionCost,Profit,ProfitMargin,Year,MonthName,Quarter,FinancialQuarter,YearMonth
528,2013-08-20,2013-09-01,2013-08-27,23055,1,SO64629,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Seth  Diaz",M,2013-08-20,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,August,Q3,FQ2,2013-Aug
536,2013-08-20,2013-09-01,2013-08-27,23055,1,SO64629,1,29.99,"ML Mountain Tire",11.2163,"Tires and Tubes",Accessories,"Mr. Seth  Diaz",M,2013-08-20,Northwest,"United States","North America",29.99,11.22,18.77,62.60,2013,August,Q3,FQ2,2013-Aug
214,2013-08-20,2013-09-01,2013-08-27,23055,1,SO64629,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Seth  Diaz",M,2013-08-20,Northwest,"United States","North America",34.99,13.09,21.90,62.60,2013,August,Q3,FQ2,2013-Aug
477,2013-07-29,2013-08-10,2013-08-05,22069,4,SO63022,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Ms. Bailey L Reed",F,2013-07-29,Southwest,"United States","North America",4.99,1.87,3.12,62.60,2013,July,Q3,FQ2,2013-Jul
484,2013-07-29,2013-08-10,2013-08-05,22069,4,SO63022,1,7.95,"Bike Wash - Dissolver",2.9733,Cleaners,Accessories,"Ms. Bailey L Reed",F,2013-07-29,Southwest,"United States","North America",7.95,2.97,4.98,62.60,2013,July,Q3,FQ2,2013-Jul
478,2013-07-29,2013-08-10,2013-08-05,22069,4,SO63022,1,9.99,"Mountain Bottle Cage",3.7363,"Bottles and Cages",Accessories,"Ms. Bailey L Reed",F,2013-07-29,Southwest,"United States","North America",9.99,3.74,6.25,62.60,2013,July,Q3,FQ2,2013-Jul
541,2013-07-22,2013-08-03,2013-07-29,27303,7,SO62607,1,28.99,"Touring Tire",10.8423,"Tires and Tubes",Accessories,"Mr. Arturo  Yang",M,2013-07-22,France,France,Europe,28.99,10.84,18.15,62.60,2013,July,Q3,FQ2,2013-Jul
477,2013-08-20,2013-09-01,2013-08-27,21337,1,SO64635,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Ms. Jennifer A Smith",F,2013-08-20,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,August,Q3,FQ2,2013-Aug
478,2013-08-20,2013-09-01,2013-08-27,21337,1,SO64635,1,9.99,"Mountain Bottle Cage",3.7363,"Bottles and Cages",Accessories,"Ms. Jennifer A Smith",F,2013-08-20,Northwest,"United States","North America",9.99,3.74,6.25,62.60,2013,August,Q3,FQ2,2013-Aug
214,2013-08-20,2013-09-01,2013-08-27,21337,1,SO64635,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Ms. Jennifer A Smith",F,2013-08-20,Northwest,"United States","North America",34.99,13.09,21.90,62.60,2013,August,Q3,FQ2,2013-Aug
530,2013-12-16,2013-12-28,2013-12-23,28289,4,SO73195,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Jack L Gonzales",M,2013-12-16,Southwest,"United States","North America",4.99,1.87,3.12,62.60,2013,December,Q4,FQ3,2013-Dec
237,2013-12-16,2013-12-28,2013-12-23,28289,4,SO73195,1,49.99,"Long-Sleeve Logo Jersey, XL",38.4923,Jerseys,Clothing,"Mr. Jack L Gonzales",M,2013-12-16,Southwest,"United States","North America",49.99,38.49,11.50,23.00,2013,December,Q4,FQ3,2013-Dec
528,2013-08-02,2013-08-14,2013-08-09,16577,7,SO63456,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Ms. Leah E Chen",F,2013-08-02,France,France,Europe,4.99,1.87,3.12,62.60,2013,August,Q3,FQ2,2013-Aug
537,2013-08-02,2013-08-14,2013-08-09,16577,7,SO63456,1,35.00,"HL Mountain Tire",13.09,"Tires and Tubes",Accessories,"Ms. Leah E Chen",F,2013-08-02,France,France,Europe,35.00,13.09,21.91,62.60,2013,August,Q3,FQ2,2013-Aug
214,2013-08-02,2013-08-14,2013-08-09,16577,7,SO63456,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Ms. Leah E Chen",F,2013-08-02,France,France,Europe,34.99,13.09,21.90,62.60,2013,August,Q3,FQ2,2013-Aug
477,2013-05-04,2013-05-16,2013-05-11,16857,1,SO57448,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Lawrence C Munoz",M,2013-05-04,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,May,Q2,FQ1,2013-May
234,2013-05-04,2013-05-16,2013-05-11,16857,1,SO57448,1,49.99,"Long-Sleeve Logo Jersey, L",38.4923,Jerseys,Clothing,"Mr. Lawrence C Munoz",M,2013-05-04,Northwest,"United States","North America",49.99,38.49,11.50,23.00,2013,May,Q2,FQ1,2013-May
528,2013-03-30,2013-04-11,2013-04-06,26688,1,SO55346,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Ms. Brittney E Xu",F,2013-03-30,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,March,Q1,FQ4,2013-Mar
535,2013-03-30,2013-04-11,2013-04-06,26688,1,SO55346,1,24.99,"LL Mountain Tire",9.3463,"Tires and Tubes",Accessories,"Ms. Brittney E Xu",F,2013-03-30,Northwest,"United States","North America",24.99,9.35,15.64,62.60,2013,March,Q1,FQ4,2013-Mar
217,2013-03-30,2013-04-11,2013-04-06,26688,1,SO55346,1,34.99,"Sport-100 Helmet, Black",13.0863,Helmets,Accessories,"Ms. Brittney E Xu",F,2013-03-30,Northwest,"United States","North America",34.99,13.09,21.90,62.60,2013,March,Q1,FQ4,2013-Mar
528,2013-09-29,2013-10-11,2013-10-06,27632,6,SO67369,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Ms. Sheila M Ortega",F,2013-09-29,Canada,Canada,"North America",4.99,1.87,3.12,62.60,2013,September,Q3,FQ2,2013-Sep
222,2013-09-29,2013-10-11,2013-10-06,27632,6,SO67369,1,34.99,"Sport-100 Helmet, Blue",13.0863,Helmets,Accessories,"Ms. Sheila M Ortega",F,2013-09-29,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2013,September,Q3,FQ2,2013-Sep
530,2013-03-15,2013-03-27,2013-03-22,11277,6,SO54443,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-03-15,Canada,Canada,"North America",4.99,1.87,3.12,62.60,2013,March,Q1,FQ4,2013-Mar
541,2013-03-15,2013-03-27,2013-03-22,11277,6,SO54443,1,28.99,"Touring Tire",10.8423,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-03-15,Canada,Canada,"North America",28.99,10.84,18.15,62.60,2013,March,Q1,FQ4,2013-Mar
487,2013-03-15,2013-03-27,2013-03-22,11277,6,SO54443,1,54.99,"Hydration Pack - 70 oz.",20.5663,"Hydration Packs",Accessories,"Mr. Charles P Jackson",M,2013-03-15,Canada,Canada,"North America",54.99,20.57,34.42,62.60,2013,March,Q1,FQ4,2013-Mar
538,2013-08-08,2013-08-20,2013-08-15,11277,6,SO63839,1,21.49,"LL Road Tire",8.0373,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-08-08,Canada,Canada,"North America",21.49,8.04,13.45,62.60,2013,August,Q3,FQ2,2013-Aug
529,2013-08-08,2013-08-20,2013-08-15,11277,6,SO63839,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-08-08,Canada,Canada,"North America",3.99,1.49,2.50,62.60,2013,August,Q3,FQ2,2013-Aug
480,2013-08-08,2013-08-20,2013-08-15,11277,6,SO63834,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-08-08,Canada,Canada,"North America",2.29,0.86,1.43,62.60,2013,August,Q3,FQ2,2013-Aug
484,2013-11-23,2013-12-05,2013-11-30,11277,6,SO71351,1,7.95,"Bike Wash - Dissolver",2.9733,Cleaners,Accessories,"Mr. Charles P Jackson",M,2013-11-23,Canada,Canada,"North America",7.95,2.97,4.98,62.60,2013,November,Q4,FQ3,2013-Nov
477,2013-06-02,2013-06-14,2013-06-09,11277,6,SO59299,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Charles P Jackson",M,2013-06-02,Canada,Canada,"North America",4.99,1.87,3.12,62.60,2013,June,Q2,FQ1,2013-Jun
481,2013-06-02,2013-06-14,2013-06-09,11277,6,SO59299,1,8.99,"Racing Socks, M",3.3623,Socks,Clothing,"Mr. Charles P Jackson",M,2013-06-02,Canada,Canada,"North America",8.99,3.36,5.63,62.60,2013,June,Q2,FQ1,2013-Jun
487,2013-06-02,2013-06-14,2013-06-09,11277,6,SO59299,1,54.99,"Hydration Pack - 70 oz.",20.5663,"Hydration Packs",Accessories,"Mr. Charles P Jackson",M,2013-06-02,Canada,Canada,"North America",54.99,20.57,34.42,62.60,2013,June,Q2,FQ1,2013-Jun
478,2013-06-02,2013-06-14,2013-06-09,11277,6,SO59299,1,9.99,"Mountain Bottle Cage",3.7363,"Bottles and Cages",Accessories,"Mr. Charles P Jackson",M,2013-06-02,Canada,Canada,"North America",9.99,3.74,6.25,62.60,2013,June,Q2,FQ1,2013-Jun
539,2013-09-11,2013-09-23,2013-09-18,11277,6,SO66163,1,24.99,"ML Road Tire",9.3463,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-09-11,Canada,Canada,"North America",24.99,9.35,15.64,62.60,2013,September,Q3,FQ2,2013-Sep
529,2013-09-11,2013-09-23,2013-09-18,11277,6,SO66163,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-09-11,Canada,Canada,"North America",3.99,1.49,2.50,62.60,2013,September,Q3,FQ2,2013-Sep
480,2013-09-11,2013-09-23,2013-09-18,11277,6,SO66163,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-09-11,Canada,Canada,"North America",2.29,0.86,1.43,62.60,2013,September,Q3,FQ2,2013-Sep
228,2013-11-06,2013-11-18,2013-11-13,11277,6,SO70176,1,49.99,"Long-Sleeve Logo Jersey, S",38.4923,Jerseys,Clothing,"Mr. Charles P Jackson",M,2013-11-06,Canada,Canada,"North America",49.99,38.49,11.50,23.00,2013,November,Q4,FQ3,2013-Nov
540,2013-11-06,2013-11-18,2013-11-13,11277,6,SO70176,1,32.60,"HL Road Tire",12.1924,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-11-06,Canada,Canada,"North America",32.60,12.19,20.41,62.60,2013,November,Q4,FQ3,2013-Nov
472,2013-09-21,2013-10-03,2013-09-28,11277,6,SO66792,1,63.50,"Classic Vest, M",23.749,Vests,Clothing,"Mr. Charles P Jackson",M,2013-09-21,Canada,Canada,"North America",63.50,23.75,39.75,62.60,2013,September,Q3,FQ2,2013-Sep
536,2013-09-21,2013-10-03,2013-09-28,11277,6,SO66792,1,29.99,"ML Mountain Tire",11.2163,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-09-21,Canada,Canada,"North America",29.99,11.22,18.77,62.60,2013,September,Q3,FQ2,2013-Sep
528,2014-01-16,2014-01-28,2014-01-23,11277,6,SO74728,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2014-01-16,Canada,Canada,"North America",4.99,1.87,3.12,62.60,2014,January,Q1,FQ4,2014-Jan
535,2014-01-16,2014-01-28,2014-01-23,11277,6,SO74728,1,24.99,"LL Mountain Tire",9.3463,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2014-01-16,Canada,Canada,"North America",24.99,9.35,15.64,62.60,2014,January,Q1,FQ4,2014-Jan
480,2014-01-16,2014-01-28,2014-01-23,11277,6,SO74728,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2014-01-16,Canada,Canada,"North America",2.29,0.86,1.43,62.60,2014,January,Q1,FQ4,2014-Jan
530,2013-08-09,2013-08-21,2013-08-16,11277,6,SO63897,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-08-09,Canada,Canada,"North America",4.99,1.87,3.12,62.60,2013,August,Q3,FQ2,2013-Aug
541,2013-08-09,2013-08-21,2013-08-16,11277,6,SO63897,1,28.99,"Touring Tire",10.8423,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-08-09,Canada,Canada,"North America",28.99,10.84,18.15,62.60,2013,August,Q3,FQ2,2013-Aug
487,2013-08-09,2013-08-21,2013-08-16,11277,6,SO63897,1,54.99,"Hydration Pack - 70 oz.",20.5663,"Hydration Packs",Accessories,"Mr. Charles P Jackson",M,2013-08-09,Canada,Canada,"North America",54.99,20.57,34.42,62.60,2013,August,Q3,FQ2,2013-Aug
222,2013-05-14,2013-05-26,2013-05-21,11277,6,SO57958,1,34.99,"Sport-100 Helmet, Blue",13.0863,Helmets,Accessories,"Mr. Charles P Jackson",M,2013-05-14,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2013,May,Q2,FQ1,2013-May
528,2013-02-20,2013-03-04,2013-02-27,11277,6,SO53042,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-02-20,Canada,Canada,"North America",4.99,1.87,3.12,62.60,2013,February,Q1,FQ4,2013-Feb
540,2013-02-20,2013-03-04,2013-02-27,11277,6,SO53023,1,32.60,"HL Road Tire",12.1924,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-02-20,Canada,Canada,"North America",32.60,12.19,20.41,62.60,2013,February,Q1,FQ4,2013-Feb
537,2013-02-20,2013-03-04,2013-02-27,11277,6,SO53042,1,35.00,"HL Mountain Tire",13.09,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-02-20,Canada,Canada,"North America",35.00,13.09,21.91,62.60,2013,February,Q1,FQ4,2013-Feb
529,2013-02-20,2013-03-04,2013-02-27,11277,6,SO53023,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-02-20,Canada,Canada,"North America",3.99,1.49,2.50,62.60,2013,February,Q1,FQ4,2013-Feb
480,2013-02-20,2013-03-04,2013-02-27,11277,6,SO53042,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-02-20,Canada,Canada,"North America",2.29,0.86,1.43,62.60,2013,February,Q1,FQ4,2013-Feb
214,2013-02-20,2013-03-04,2013-02-27,11277,6,SO53023,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Charles P Jackson",M,2013-02-20,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2013,February,Q1,FQ4,2013-Feb
539,2013-05-10,2013-05-22,2013-05-17,11277,6,SO57756,1,24.99,"ML Road Tire",9.3463,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-05-10,Canada,Canada,"North America",24.99,9.35,15.64,62.60,2013,May,Q2,FQ1,2013-May
483,2013-05-10,2013-05-22,2013-05-17,11277,6,SO57756,1,120.00,"Hitch Rack - 4-Bike",44.88,"Bike Racks",Accessories,"Mr. Charles P Jackson",M,2013-05-10,Canada,Canada,"North America",120.00,44.88,75.12,62.60,2013,May,Q2,FQ1,2013-May
529,2013-05-10,2013-05-22,2013-05-17,11277,6,SO57756,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-05-10,Canada,Canada,"North America",3.99,1.49,2.50,62.60,2013,May,Q2,FQ1,2013-May
480,2013-05-10,2013-05-22,2013-05-17,11277,6,SO57756,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-05-10,Canada,Canada,"North America",2.29,0.86,1.43,62.60,2013,May,Q2,FQ1,2013-May
540,2014-01-14,2014-01-26,2014-01-21,11277,6,SO74660,1,32.60,"HL Road Tire",12.1924,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2014-01-14,Canada,Canada,"North America",32.60,12.19,20.41,62.60,2014,January,Q1,FQ4,2014-Jan
529,2014-01-14,2014-01-26,2014-01-21,11277,6,SO74660,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2014-01-14,Canada,Canada,"North America",3.99,1.49,2.50,62.60,2014,January,Q1,FQ4,2014-Jan
222,2014-01-14,2014-01-26,2014-01-21,11277,6,SO74660,1,34.99,"Sport-100 Helmet, Blue",13.0863,Helmets,Accessories,"Mr. Charles P Jackson",M,2014-01-14,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2014,January,Q1,FQ4,2014-Jan
535,2013-09-07,2013-09-19,2013-09-14,11277,6,SO65893,1,24.99,"LL Mountain Tire",9.3463,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-09-07,Canada,Canada,"North America",24.99,9.35,15.64,62.60,2013,September,Q3,FQ2,2013-Sep
214,2013-02-02,2013-02-14,2013-02-09,11277,6,SO52113,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Charles P Jackson",M,2013-02-02,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2013,February,Q1,FQ4,2013-Feb
467,2013-07-16,2013-07-28,2013-07-23,11277,6,SO62253,1,24.49,"Half-Finger Gloves, L",9.1593,Gloves,Clothing,"Mr. Charles P Jackson",M,2013-07-16,Canada,Canada,"North America",24.49,9.16,15.33,62.60,2013,July,Q3,FQ2,2013-Jul
540,2013-07-16,2013-07-28,2013-07-23,11277,6,SO62253,1,32.60,"HL Road Tire",12.1924,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-07-16,Canada,Canada,"North America",32.60,12.19,20.41,62.60,2013,July,Q3,FQ2,2013-Jul
529,2013-07-16,2013-07-28,2013-07-23,11277,6,SO62253,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-07-16,Canada,Canada,"North America",3.99,1.49,2.50,62.60,2013,July,Q3,FQ2,2013-Jul
222,2013-07-16,2013-07-28,2013-07-23,11277,6,SO62253,1,34.99,"Sport-100 Helmet, Blue",13.0863,Helmets,Accessories,"Mr. Charles P Jackson",M,2013-07-16,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2013,July,Q3,FQ2,2013-Jul
528,2013-07-04,2013-07-16,2013-07-11,11277,6,SO61499,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-07-04,Canada,Canada,"North America",4.99,1.87,3.12,62.60,2013,July,Q3,FQ2,2013-Jul
467,2013-07-04,2013-07-16,2013-07-11,11277,6,SO61499,1,24.49,"Half-Finger Gloves, L",9.1593,Gloves,Clothing,"Mr. Charles P Jackson",M,2013-07-04,Canada,Canada,"North America",24.49,9.16,15.33,62.60,2013,July,Q3,FQ2,2013-Jul
535,2013-07-04,2013-07-16,2013-07-11,11277,6,SO61499,1,24.99,"LL Mountain Tire",9.3463,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-07-04,Canada,Canada,"North America",24.99,9.35,15.64,62.60,2013,July,Q3,FQ2,2013-Jul
485,2013-07-04,2013-07-16,2013-07-11,11277,6,SO61499,1,21.98,"Fender Set - Mountain",8.2205,Fenders,Accessories,"Mr. Charles P Jackson",M,2013-07-04,Canada,Canada,"North America",21.98,8.22,13.76,62.60,2013,July,Q3,FQ2,2013-Jul
217,2013-07-04,2013-07-16,2013-07-11,11277,6,SO61499,1,34.99,"Sport-100 Helmet, Black",13.0863,Helmets,Accessories,"Mr. Charles P Jackson",M,2013-07-04,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2013,July,Q3,FQ2,2013-Jul
530,2013-04-16,2013-04-28,2013-04-23,11277,6,SO56281,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-04-16,Canada,Canada,"North America",4.99,1.87,3.12,62.60,2013,April,Q2,FQ1,2013-Apr
487,2013-04-16,2013-04-28,2013-04-23,11277,6,SO56281,1,54.99,"Hydration Pack - 70 oz.",20.5663,"Hydration Packs",Accessories,"Mr. Charles P Jackson",M,2013-04-16,Canada,Canada,"North America",54.99,20.57,34.42,62.60,2013,April,Q2,FQ1,2013-Apr
484,2013-04-16,2013-04-28,2013-04-23,11277,6,SO56281,1,7.95,"Bike Wash - Dissolver",2.9733,Cleaners,Accessories,"Mr. Charles P Jackson",M,2013-04-16,Canada,Canada,"North America",7.95,2.97,4.98,62.60,2013,April,Q2,FQ1,2013-Apr
530,2013-04-14,2013-04-26,2013-04-21,11277,6,SO56197,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-04-14,Canada,Canada,"North America",4.99,1.87,3.12,62.60,2013,April,Q2,FQ1,2013-Apr
484,2013-04-14,2013-04-26,2013-04-21,11277,6,SO56197,1,7.95,"Bike Wash - Dissolver",2.9733,Cleaners,Accessories,"Mr. Charles P Jackson",M,2013-04-14,Canada,Canada,"North America",7.95,2.97,4.98,62.60,2013,April,Q2,FQ1,2013-Apr
480,2013-04-14,2013-04-26,2013-04-21,11277,6,SO56197,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-04-14,Canada,Canada,"North America",2.29,0.86,1.43,62.60,2013,April,Q2,FQ1,2013-Apr
225,2013-07-14,2013-07-26,2013-07-21,11277,6,SO62088,1,8.99,"AWC Logo Cap",6.9223,Caps,Clothing,"Mr. Charles P Jackson",M,2013-07-14,Canada,Canada,"North America",8.99,6.92,2.07,23.00,2013,July,Q3,FQ2,2013-Jul
477,2013-11-03,2013-11-15,2013-11-10,11277,6,SO69966,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Charles P Jackson",M,2013-11-03,Canada,Canada,"North America",4.99,1.87,3.12,62.60,2013,November,Q4,FQ3,2013-Nov
225,2013-11-03,2013-11-15,2013-11-10,11277,6,SO69966,1,8.99,"AWC Logo Cap",6.9223,Caps,Clothing,"Mr. Charles P Jackson",M,2013-11-03,Canada,Canada,"North America",8.99,6.92,2.07,23.00,2013,November,Q4,FQ3,2013-Nov
529,2013-04-08,2013-04-20,2013-04-15,11277,6,SO55880,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-04-08,Canada,Canada,"North America",3.99,1.49,2.50,62.60,2013,April,Q2,FQ1,2013-Apr
222,2013-04-08,2013-04-20,2013-04-15,11277,6,SO55880,1,34.99,"Sport-100 Helmet, Blue",13.0863,Helmets,Accessories,"Mr. Charles P Jackson",M,2013-04-08,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2013,April,Q2,FQ1,2013-Apr
488,2013-05-16,2013-05-28,2013-05-23,11277,6,SO58081,1,53.99,"Short-Sleeve Classic Jersey, S",41.5723,Jerseys,Clothing,"Mr. Charles P Jackson",M,2013-05-16,Canada,Canada,"North America",53.99,41.57,12.42,23.00,2013,May,Q2,FQ1,2013-May
538,2014-01-07,2014-01-19,2014-01-14,11277,6,SO74447,1,21.49,"LL Road Tire",8.0373,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2014-01-07,Canada,Canada,"North America",21.49,8.04,13.45,62.60,2014,January,Q1,FQ4,2014-Jan
529,2014-01-07,2014-01-19,2014-01-14,11277,6,SO74447,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2014-01-07,Canada,Canada,"North America",3.99,1.49,2.50,62.60,2014,January,Q1,FQ4,2014-Jan
529,2013-10-25,2013-11-06,2013-11-01,11277,6,SO69104,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Charles P Jackson",M,2013-10-25,Canada,Canada,"North America",3.99,1.49,2.50,62.60,2013,October,Q4,FQ3,2013-Oct
214,2013-10-25,2013-11-06,2013-11-01,11277,6,SO69104,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Charles P Jackson",M,2013-10-25,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2013,October,Q4,FQ3,2013-Oct
530,2014-01-04,2014-01-16,2014-01-11,27318,7,SO74360,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. James  Bryant",M,2014-01-04,France,France,Europe,4.99,1.87,3.12,62.60,2014,January,Q1,FQ4,2014-Jan
541,2014-01-04,2014-01-16,2014-01-11,27318,7,SO74360,1,28.99,"Touring Tire",10.8423,"Tires and Tubes",Accessories,"Mr. James  Bryant",M,2014-01-04,France,France,Europe,28.99,10.84,18.15,62.60,2014,January,Q1,FQ4,2014-Jan
225,2014-01-04,2014-01-16,2014-01-11,27318,7,SO74360,1,8.99,"AWC Logo Cap",6.9223,Caps,Clothing,"Mr. James  Bryant",M,2014-01-04,France,France,Europe,8.99,6.92,2.07,23.00,2014,January,Q1,FQ4,2014-Jan
477,2013-06-07,2013-06-19,2013-06-14,16246,1,SO59674,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Lucas B Simmons",M,2013-06-07,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,June,Q2,FQ1,2013-Jun
484,2013-06-07,2013-06-19,2013-06-14,16246,1,SO59674,1,7.95,"Bike Wash - Dissolver",2.9733,Cleaners,Accessories,"Mr. Lucas B Simmons",M,2013-06-07,Northwest,"United States","North America",7.95,2.97,4.98,62.60,2013,June,Q2,FQ1,2013-Jun
477,2013-12-01,2013-12-13,2013-12-08,16988,4,SO72088,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Brian R Bailey",M,2013-12-01,Southwest,"United States","North America",4.99,1.87,3.12,62.60,2013,December,Q4,FQ3,2013-Dec
310,2011-05-18,2011-05-30,2026-06-17,22233,6,SO44677,1,3578.27,"Road-150 Red, 62",2171.2942,"Road Bikes",Bikes,"Mr. Xavier  Martin",M,2011-05-18,Canada,Canada,"North America",3578.27,2171.29,1406.98,39.32,2011,May,Q2,FQ1,2011-May
573,2013-06-14,2013-06-26,2013-06-21,22233,6,SO60170,1,2384.07,"Touring-1000 Blue, 46",1481.9379,"Touring Bikes",Bikes,"Mr. Xavier  Martin",M,2013-06-14,Canada,Canada,"North America",2384.07,1481.94,902.13,37.84,2013,June,Q2,FQ1,2013-Jun
214,2013-06-14,2013-06-26,2013-06-21,22233,6,SO60170,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Xavier  Martin",M,2013-06-14,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2013,June,Q2,FQ1,2013-Jun
390,2013-08-02,2013-08-14,2013-08-09,20653,4,SO63492,1,1120.49,"Road-550-W Yellow, 48",713.0798,"Road Bikes",Bikes,"Ms. Jessica  White",F,2013-08-02,Southwest,"United States","North America",1120.49,713.08,407.41,36.36,2013,August,Q3,FQ2,2013-Aug
