CustomerKey,GeographyKey,CustomerAlternateKey,Gender,Fullname,BirthDate,MaritalStatus,EmailAddress,YearlyIncome,EnglishEducation,EnglishOccupation,DateFirstPurchase
25157,66,AW00025157,F,Ms. Destiny  Miller,1969-08-15,S,destiny6@adventure-works.com,80000,Bachelors,Management,2013-07-03
25286,374,AW00025286,M,Mr. Zachary  Powell,1978-03-04,S,zachary7@adventure-works.com,80000,Bachelors,Management,2013-06-10
25287,52,AW00025287,F,Ms. Paige  Sanders,1983-11-13,S,paige26@adventure-works.com,80000,Bachelors,Management,2012-01-29
25288,51,AW00025288,F,Ms. Jordyn  Flores,1974-03-08,S,jordyn12@adventure-works.com,80000,Bachelors,Management,2012-02-16
25289,546,AW00025289,F,Ms. Amanda  Bradley,1974-03-01,S,amanda5@adventure-works.com,80000,Bachelors,Management,2013-06-24
25891,385,AW00025891,M,Mr. Brandon J Johnson,1956-03-20,S,brandon38@adventure-works.com,80000,Bachelors,Management,2011-04-30
25962,626,AW00025962,F,Ms. Jordyn J Jenkins,1984-01-25,S,jordyn6@adventure-works.com,80000,Bachelors,Management,2011-06-29
26201,369,AW00026201,M,Mr. Dalton P Watson,1979-10-19,S,dalton70@adventure-works.com,80000,Bachelors,Management,2012-01-10
26532,311,AW00026532,F,Ms. Angela M Barnes,1974-03-12,S,angela5@adventure-works.com,80000,Bachelors,Management,2012-05-24
27314,165,AW00027314,M,Mr. Jarrod R Arthur,1956-05-05,S,jarrod6@adventure-works.com,80000,Bachelors,Management,2013-07-17
27449,358,AW00027449,M,Mr. Bryan  Cox,1973-08-04,S,bryan11@adventure-works.com,80000,Bachelors,Management,2012-10-29
27453,312,AW00027453,M,Mr. Carson  Henderson,1974-10-30,S,carson3@adventure-works.com,80000,Bachelors,Management,2012-11-12
27521,307,AW00027521,M,Mr. Gabriel G Foster,1979-04-18,S,gabriel13@adventure-works.com,80000,Bachelors,Management,2012-12-26
28069,66,AW00028069,M,Mr. Jacob I Johnson,1977-12-31,S,jacob2@adventure-works.com,80000,Bachelors,Management,2013-11-27
28070,314,AW00028070,M,Mr. Ian A Morris,1979-04-07,S,ian85@adventure-works.com,80000,Bachelors,Management,2011-02-11
28078,542,AW00028078,M,Mr. Jack L Young,1974-09-09,S,jack54@adventure-works.com,80000,Bachelors,Management,2011-02-18
29020,372,AW00029020,M,Mr. Jackson W Young,1961-01-14,S,jackson48@adventure-works.com,80000,Bachelors,Management,2013-06-27
29041,62,AW00029041,M,Mr. Charles B Collins,1977-10-08,S,charles45@adventure-works.com,80000,Bachelors,Management,2013-12-25
29046,648,AW00029046,F,Ms. Gabriella  Richardson,1968-08-18,S,gabriella7@adventure-works.com,80000,Bachelors,Management,2013-07-17
29213,49,AW00029213,F,Ms. Jodi  Luo,1975-10-03,S,jodi6@adventure-works.com,80000,Bachelors,Management,2013-09-15
12075,618,AW00012075,M,Mr. Cameron  Griffin,1949-12-24,S,cameron16@adventure-works.com,60000,Bachelors,Management,2011-11-22
12080,49,AW00012080,F,Ms. Grace  Sanchez,1951-12-07,S,grace26@adventure-works.com,60000,Bachelors,Management,2013-03-31
12081,59,AW00012081,F,Ms. Kaitlyn A Perez,1957-06-01,S,kaitlyn10@adventure-works.com,60000,Bachelors,Management,2013-05-08
12086,62,AW00012086,F,Ms. Emily R Clark,1953-02-09,S,emily20@adventure-works.com,60000,Bachelors,Management,2013-05-14
12100,301,AW00012100,M,Mr. Jon  Sun,1954-10-22,S,jon33@adventure-works.com,60000,Bachelors,Management,2013-08-13
13217,51,AW00013217,M,Mr. Julian  Alexander,1957-04-22,S,julian18@adventure-works.com,60000,Bachelors,Management,2013-09-17
13357,316,AW00013357,M,Mr. Blake C Gonzales,1951-03-27,S,blake65@adventure-works.com,60000,Bachelors,Management,2012-02-05
13362,298,AW00013362,F,Ms. Destiny  Morgan,1962-08-08,S,destiny29@adventure-works.com,60000,Bachelors,Management,2012-02-04
14386,325,AW00014386,F,Ms. Marissa  Wood,1952-01-17,S,marissa0@adventure-works.com,60000,Bachelors,Management,2012-10-10
14399,359,AW00014399,M,Mr. Jeremy L Peterson,1959-05-03,S,jeremy35@adventure-works.com,60000,Bachelors,Management,2013-04-12
15314,368,AW00015314,M,Mr. Eduardo  Torres,1952-02-02,S,eduardo72@adventure-works.com,60000,Bachelors,Management,2012-03-12
15327,312,AW00015327,F,Ms. Paula  Hernandez,1954-06-15,S,paula6@adventure-works.com,60000,Bachelors,Management,2013-11-25
15882,536,AW00015882,M,Mr. Maurice  Xie,1951-05-01,S,maurice3@adventure-works.com,60000,Bachelors,Management,2012-09-28
15885,638,AW00015885,M,Mr. Garrett E Sanchez,1951-11-15,S,garrett22@adventure-works.com,60000,Bachelors,Management,2012-10-30
15886,335,AW00015886,M,Mr. Matthew W Brown,1951-10-16,S,matthew10@adventure-works.com,60000,Bachelors,Management,2012-11-24
15890,315,AW00015890,M,Mr. James D Russell,1952-08-26,S,james35@adventure-works.com,60000,Bachelors,Management,2012-11-20
15895,316,AW00015895,F,Ms. Sophia E Parker,1970-05-06,S,sophia6@adventure-works.com,60000,Bachelors,Management,2013-06-24
16791,49,AW00016791,M,Mr. Leonard F Yuan,1952-11-03,S,leonard8@adventure-works.com,60000,Bachelors,Management,2013-05-23
16793,368,AW00016793,F,Ms. Savannah F Hernandez,1952-11-03,S,savannah41@adventure-works.com,60000,Bachelors,Management,2013-01-07
17137,618,AW00017137,M,Mr. Jason  Washington,1952-06-03,S,jason10@adventure-works.com,60000,Bachelors,Management,2013-02-21
17138,316,AW00017138,F,Ms. Melanie  Jenkins,1957-07-04,S,melanie22@adventure-works.com,60000,Bachelors,Management,2013-03-23
17146,325,AW00017146,M,Mr. Juan  Cook,1953-08-12,S,juan31@adventure-works.com,60000,Bachelors,Management,2013-11-05
18072,552,AW00018072,F,Ms. Maria D Perez,1952-01-31,S,maria55@adventure-works.com,60000,Bachelors,Management,2013-09-07
18087,326,AW00018087,M,Mr. Marcus J Long,1954-01-14,S,marcus59@adventure-works.com,60000,Bachelors,Management,2013-08-29
18094,298,AW00018094,M,Mr. Roy  Alonso,1955-01-01,S,roy28@adventure-works.com,60000,Bachelors,Management,2013-02-19
19857,368,AW00019857,F,Ms. Megan M Rogers,1952-03-12,S,megan30@adventure-works.com,60000,Bachelors,Management,2013-04-22
19868,345,AW00019868,M,Mr. Kyle L Jenkins,1954-06-23,S,kyle2@adventure-works.com,60000,Bachelors,Management,2013-10-27
21486,301,AW00021486,F,Ms. Suzanne  Gao,1955-03-03,S,suzanne16@adventure-works.com,60000,Bachelors,Management,2013-09-29
23675,609,AW00023675,M,Mr. Emmanuel  Prasad,1945-11-15,S,emmanuel9@adventure-works.com,60000,Bachelors,Management,2013-09-19
23676,53,AW00023676,M,Mr. Brandon  Diaz,1946-04-22,S,brandon18@adventure-works.com,60000,Bachelors,Management,2013-02-25
23678,336,AW00023678,F,Ms. Kelly  Diaz,1946-03-09,S,kelly26@adventure-works.com,60000,Bachelors,Management,2013-03-31
23685,334,AW00023685,F,Ms. Alexa C Reed,1948-12-22,S,alexa19@adventure-works.com,60000,Bachelors,Management,2013-09-04
23686,331,AW00023686,F,Ms. Rachel A Murphy,1948-09-09,S,rachel35@adventure-works.com,60000,Bachelors,Management,2013-11-28
24632,644,AW00024632,F,Ms. Catherine K James,1945-11-17,S,catherine7@adventure-works.com,60000,Bachelors,Management,2013-06-28
24635,361,AW00024635,F,Ms. Gabrielle  Rogers,1946-04-13,S,gabrielle2@adventure-works.com,60000,Bachelors,Management,2014-01-25
24642,552,AW00024642,M,Mr. Edward  Russell,1949-05-07,S,edward68@adventure-works.com,60000,Bachelors,Management,2013-08-29
24643,374,AW00024643,F,Ms. Jada F Campbell,1949-01-23,S,jada19@adventure-works.com,60000,Bachelors,Management,2013-07-07
24952,543,AW00024952,F,Ms. Amanda A Long,1949-03-10,S,amanda31@adventure-works.com,60000,Bachelors,Management,2013-02-13
24972,322,AW00024972,M,Mr. Edward  Garcia,1959-09-23,S,edward39@adventure-works.com,60000,Bachelors,Management,2013-11-03
25845,54,AW00025845,M,Mr. Timothy  Campbell,1946-01-10,S,timothy32@adventure-works.com,60000,Bachelors,Management,2013-12-24
25855,609,AW00025855,M,Mr. Dylan  Diaz,1948-10-02,S,dylan21@adventure-works.com,60000,Bachelors,Management,2013-02-25
25878,338,AW00025878,F,Ms. Brianna E Simmons,1953-12-07,S,brianna60@adventure-works.com,60000,Bachelors,Management,2011-02-23
25879,339,AW00025879,F,Ms. Alyssa S Wood,1953-12-09,S,alyssa48@adventure-works.com,60000,Bachelors,Management,2011-03-17
26461,59,AW00026461,F,Ms. Brooke D Howard,1946-05-24,S,brooke10@adventure-works.com,60000,Bachelors,Management,2013-12-31
26462,609,AW00026462,F,Ms. Lauren A Kelly,1951-02-17,S,lauren45@adventure-works.com,60000,Bachelors,Management,2013-09-15
26463,609,AW00026463,F,Ms. Alexa H Rogers,1946-04-02,S,alexa18@adventure-works.com,60000,Bachelors,Management,2013-09-26
26474,60,AW00026474,F,Ms. Mackenzie N Morris,1948-07-18,S,mackenzie17@adventure-works.com,60000,Bachelors,Management,2013-07-25
27389,385,AW00027389,M,Mr. Lucas  Henderson,1946-04-15,S,lucas54@adventure-works.com,60000,Bachelors,Management,2013-03-06
27396,614,AW00027396,M,Mr. Adrian S Cook,1948-11-22,S,adrian20@adventure-works.com,60000,Bachelors,Management,2013-08-15
27397,325,AW00027397,M,Mr. Alex L James,1948-07-03,S,alex11@adventure-works.com,60000,Bachelors,Management,2013-11-23
27398,374,AW00027398,F,Ms. Alexis L Lee,1949-02-28,S,alexis19@adventure-works.com,60000,Bachelors,Management,2013-09-29
27399,312,AW00027399,M,Mr. Thomas  Parker,1949-05-22,S,thomas36@adventure-works.com,60000,Bachelors,Management,2013-04-24
28008,548,AW00028008,F,Ms. Jada G Baker,1947-05-06,S,jada26@adventure-works.com,60000,Bachelors,Management,2013-07-24
28012,542,AW00028012,M,Mr. Ian  Stewart,1954-12-07,S,ian88@adventure-works.com,60000,Bachelors,Management,2013-08-23
28039,352,AW00028039,M,Mr. Xavier E Lee,1959-08-30,S,xavier19@adventure-works.com,60000,Bachelors,Management,2011-02-09
28042,311,AW00028042,M,Mr. Joseph M Brown,1960-04-11,S,joseph10@adventure-works.com,60000,Bachelors,Management,2011-02-12
28044,311,AW00028044,M,Mr. Jimmy E Navarro,1955-01-09,S,jimmy13@adventure-works.com,60000,Bachelors,Management,2011-02-16
28976,53,AW00028976,F,Ms. Christina  Peterson,1945-08-08,S,christina3@adventure-works.com,60000,Bachelors,Management,2013-05-14
28977,352,AW00028977,M,Mr. Carlos  Nelson,1946-01-22,S,carlos37@adventure-works.com,60000,Bachelors,Management,2013-05-30
28980,623,AW00028980,F,Ms. Alyssa C Watson,1945-08-12,S,alyssa43@adventure-works.com,60000,Bachelors,Management,2013-05-21
28982,336,AW00028982,F,Ms. Sydney  Watson,1947-06-22,S,sydney19@adventure-works.com,60000,Bachelors,Management,2013-05-04
28983,298,AW00028983,M,Mr. Sean  Lopez,1952-07-24,S,sean45@adventure-works.com,60000,Bachelors,Management,2013-08-11
28987,385,AW00028987,F,Ms. Jessica P Harris,1948-12-03,S,jessica61@adventure-works.com,60000,Bachelors,Management,2014-01-21
29008,301,AW00029008,M,Mr. Andres L Luo,1955-06-01,S,andres3@adventure-works.com,60000,Bachelors,Management,2011-06-23
29010,310,AW00029010,F,Ms. Jennifer L Long,1955-06-01,S,jennifer83@adventure-works.com,60000,Bachelors,Management,2011-06-22
11014,634,AW00011014,F,Ms. Sydney  Bennett,1973-11-06,S,sydney23@adventure-works.com,100000,Bachelors,Management,2013-03-23
11120,18,AW00011120,F,Ms. Beth H Jiménez,1942-02-06,S,beth8@adventure-works.com,40000,Bachelors,Management,2011-05-14
11146,8,AW00011146,F,Ms. Karla L Goel,1945-02-22,S,karla20@adventure-works.com,40000,Bachelors,Management,2013-02-05
11150,39,AW00011150,M,Mr. Russell M Shen,1946-09-12,S,russell6@adventure-works.com,40000,Bachelors,Management,2013-03-27
11171,385,AW00011171,M,Mr. Jonathan E Hill,1978-10-05,S,jonathan43@adventure-works.com,100000,Bachelors,Management,2011-08-20
11237,161,AW00011237,M,Mr. Clarence M Anand,1964-03-22,S,clarence36@adventure-works.com,130000,Bachelors,Management,2011-09-05
11238,232,AW00011238,F,Ms. Mayra  Prasad,1964-02-07,S,mayra9@adventure-works.com,130000,Bachelors,Management,2011-01-06
11244,267,AW00011244,F,Ms. Alexis M Coleman,1968-11-22,S,alexis28@adventure-works.com,170000,Bachelors,Management,2011-02-12
11271,360,AW00011271,F,Ms. Danielle C Reed,1969-12-03,S,danielle23@adventure-works.com,150000,Bachelors,Management,2011-09-27
11281,301,AW00011281,F,Ms. Megan J Barnes,1974-10-06,S,megan53@adventure-works.com,110000,Bachelors,Management,2011-09-13
11325,637,AW00011325,M,Mr. Elijah E Ross,1944-12-29,S,elijah7@adventure-works.com,90000,Bachelors,Management,2011-09-19
11329,311,AW00011329,M,Mr. Andy  Alvarez,1946-01-22,S,andy9@adventure-works.com,90000,Bachelors,Management,2011-09-25
11428,173,AW00011428,F,Ms. Deanna  Perez,1959-02-19,S,deanna24@adventure-works.com,120000,Bachelors,Management,2011-12-05
11976,12,AW00011976,F,Ms. Audrey  Ramos,1970-05-22,S,audrey19@adventure-works.com,120000,Bachelors,Management,2011-10-25
12037,21,AW00012037,F,Ms. Patricia  Chapman,1949-03-13,S,patricia7@adventure-works.com,40000,Bachelors,Management,2011-12-27
12038,3,AW00012038,M,Mr. George R Vance,1949-02-06,S,george10@adventure-works.com,40000,Bachelors,Management,2013-05-04
12051,343,AW00012051,M,Mr. Isaiah E Scott,1984-03-19,S,isaiah39@adventure-works.com,120000,Bachelors,Management,2013-02-23
12052,355,AW00012052,F,Ms. Makayla R Ward,1972-11-23,S,makayla11@adventure-works.com,120000,Bachelors,Management,2011-11-03
12142,545,AW00012142,F,Ms. Gabriella  Torres,1981-07-02,S,gabriella11@adventure-works.com,100000,Bachelors,Management,2011-11-27
12146,311,AW00012146,M,Mr. Xavier  Thomas,1971-01-11,S,xavier8@adventure-works.com,110000,Bachelors,Management,2013-06-29
12163,368,AW00012163,M,Mr. Aaron V Wang,1969-03-04,S,aaron24@adventure-works.com,150000,Bachelors,Management,2011-11-05
12171,335,AW00012171,F,Ms. Alyssa E Cooper,1972-01-31,S,alyssa35@adventure-works.com,130000,Bachelors,Management,2011-11-01
12172,345,AW00012172,M,Mr. Eduardo E Alexander,1972-03-01,S,eduardo62@adventure-works.com,130000,Bachelors,Management,2011-11-20
12205,301,AW00012205,F,Ms. Madison J Long,1944-03-31,S,madison45@adventure-works.com,130000,Bachelors,Management,2013-10-26
12301,223,AW00012301,F,Ms. Nichole  Nara,1952-06-03,S,nichole16@adventure-works.com,100000,Bachelors,Management,2011-05-10
12313,199,AW00012313,M,Mr. Jaime  Chande,1958-12-03,S,jaime37@adventure-works.com,100000,Bachelors,Management,2014-01-15
12362,335,AW00012362,M,Mr. Thomas  Harrison,1952-07-02,S,thomas25@adventure-works.com,90000,Bachelors,Management,2011-12-04
13015,542,AW00013015,F,Ms. Rebecca L Parker,1974-01-08,S,rebecca10@adventure-works.com,100000,Bachelors,Management,2013-01-28
13199,68,AW00013199,M,Mr. Timothy F Stewart,1948-12-22,S,timothy28@adventure-works.com,130000,Bachelors,Management,2013-01-28
13278,307,AW00013278,M,Mr. Jorge  Hu,1971-05-09,S,jorge23@adventure-works.com,110000,Bachelors,Management,2012-02-26
13287,301,AW00013287,M,Mr. Brandon K Rodriguez,1969-03-02,S,brandon50@adventure-works.com,110000,Bachelors,Management,2012-02-11
13335,334,AW00013335,F,Ms. Alyssa S Barnes,1951-02-17,S,alyssa49@adventure-works.com,90000,Bachelors,Management,2013-11-30
13338,368,AW00013338,F,Ms. Jada J Carter,1953-08-08,S,jada22@adventure-works.com,90000,Bachelors,Management,2014-01-26
13339,368,AW00013339,F,Ms. Nicole G Clark,1947-07-19,S,nicole19@adventure-works.com,90000,Bachelors,Management,2013-02-09
13342,312,AW00013342,M,Mr. Brandon C Jackson,1947-12-15,S,brandon32@adventure-works.com,90000,Bachelors,Management,2013-11-07
13346,536,AW00013346,M,Mr. Gregory S Chande,1948-11-22,S,gregory18@adventure-works.com,110000,Bachelors,Management,2012-02-18
13426,298,AW00013426,F,Ms. Taylor  Williams,1969-12-10,S,taylor49@adventure-works.com,110000,Bachelors,Management,2012-03-05
13427,336,AW00013427,M,Mr. Connor A Winston,1975-03-08,S,connor19@adventure-works.com,130000,Bachelors,Management,2013-05-21
13444,300,AW00013444,F,Ms. Abby M Lopez,1967-11-02,S,abby14@adventure-works.com,110000,Bachelors,Management,2013-07-13
13486,49,AW00013486,F,Ms. Rebekah  Gomez,1943-01-09,S,rebekah21@adventure-works.com,130000,Bachelors,Management,2013-04-22
13576,256,AW00013576,F,Ms. Tamara  Lal,1961-06-17,S,tamara20@adventure-works.com,160000,Bachelors,Management,2011-01-09
14071,26,AW00014071,M,Mr. Jack J Li,1964-05-26,S,jack27@adventure-works.com,90000,Bachelors,Management,2012-08-13
14087,27,AW00014087,M,Mr. Harold K Garcia,1942-11-02,S,harold12@adventure-works.com,40000,Bachelors,Management,2013-02-08
14103,13,AW00014103,F,Ms. Monique W Blanco,1949-04-04,S,monique12@adventure-works.com,40000,Bachelors,Management,2012-08-03
14118,62,AW00014118,F,Ms. Elizabeth E Ross,1978-07-10,S,elizabeth33@adventure-works.com,100000,Bachelors,Management,2013-04-30
14172,247,AW00014172,F,Ms. Carla  Garcia,1949-10-19,S,carla17@adventure-works.com,130000,Bachelors,Management,2013-04-09
14179,156,AW00014179,F,Ms. Claudia J Xu,1957-04-22,S,claudia11@adventure-works.com,100000,Bachelors,Management,2014-01-14
14243,546,AW00014243,F,Ms. Gregory R Winston,1953-03-31,S,gregory27@adventure-works.com,90000,Bachelors,Management,2013-04-06
14246,325,AW00014246,M,Mr. Devin A Garcia,1953-03-03,S,devin15@adventure-works.com,90000,Bachelors,Management,2013-03-02
14250,311,AW00014250,M,Mr. Adam A Collins,1948-01-31,S,adam32@adventure-works.com,130000,Bachelors,Management,2013-08-30
14253,301,AW00014253,M,Mr. Eduardo  Scott,1949-04-18,S,eduardo29@adventure-works.com,110000,Bachelors,Management,2012-06-01
14255,614,AW00014255,M,Mr. Jonathan L Jackson,1948-08-25,S,jonathan65@adventure-works.com,110000,Bachelors,Management,2012-06-09
14289,368,AW00014289,F,Ms. Jessica  Martinez,1972-02-19,S,jessica65@adventure-works.com,150000,Bachelors,Management,2012-06-01
14322,2,AW00014322,F,Ms. Sydney  Thomas,1964-01-07,S,sydney74@adventure-works.com,90000,Bachelors,Management,2012-08-31
14346,4,AW00014346,F,Ms. Evelyn  Perez,1946-11-29,S,evelyn21@adventure-works.com,40000,Bachelors,Management,2012-09-26
14347,7,AW00014347,F,Ms. Tara I Goel,1946-11-14,S,tara20@adventure-works.com,40000,Bachelors,Management,2012-09-22
14356,361,AW00014356,F,Ms. Isabella A Baker,1978-07-15,S,isabella47@adventure-works.com,100000,Bachelors,Management,2012-08-23
14422,177,AW00014422,F,Ms. Cara  Lu,1969-11-02,S,cara7@adventure-works.com,130000,Bachelors,Management,2013-04-06
14438,618,AW00014438,F,Ms. Gabrielle  Gonzales,1976-04-12,S,gabrielle39@adventure-works.com,100000,Bachelors,Management,2012-11-07
14471,358,AW00014471,M,Mr. Gabriel R Gonzalez,1967-01-14,S,gabriel39@adventure-works.com,130000,Bachelors,Management,2012-12-01
14500,374,AW00014500,F,Ms. Jasmine C Ward,1943-05-18,S,jasmine31@adventure-works.com,130000,Bachelors,Management,2014-01-15
14510,616,AW00014510,M,Mr. Samuel R Hernandez,1973-08-17,S,samuel49@adventure-works.com,100000,Bachelors,Management,2011-01-22
15101,162,AW00015101,M,Mr. Shawn E Shan,1952-04-15,S,shawn12@adventure-works.com,120000,Bachelors,Management,2012-01-04
15161,352,AW00015161,F,Ms. Trinity A James,1948-02-13,S,trinity7@adventure-works.com,90000,Bachelors,Management,2013-02-23
15193,310,AW00015193,M,Mr. Samuel  King,1971-09-15,S,samuel48@adventure-works.com,120000,Bachelors,Management,2012-01-15
15194,310,AW00015194,M,Mr. Erik W Suarez,1977-11-20,S,erik19@adventure-works.com,120000,Bachelors,Management,2012-01-18
15195,311,AW00015195,M,Mr. Edwin  Huang,1972-03-06,S,edwin6@adventure-works.com,120000,Bachelors,Management,2012-01-10
15196,314,AW00015196,M,Mr. Isaiah O Reed,1977-06-22,S,isaiah20@adventure-works.com,120000,Bachelors,Management,2012-01-27
15234,16,AW00015234,F,Ms. Kathleen C Moreno,1964-01-22,S,kathleen8@adventure-works.com,100000,Bachelors,Management,2013-03-25
15265,11,AW00015265,M,Mr. Kristopher L Malhotra,1946-02-15,S,kristopher5@adventure-works.com,40000,Bachelors,Management,2012-10-31
15352,173,AW00015352,M,Mr. Raymond  Martinez,1964-01-17,S,raymond18@adventure-works.com,130000,Bachelors,Management,2013-03-23
15389,352,AW00015389,F,Ms. Joan E King,1967-03-06,S,joan14@adventure-works.com,130000,Bachelors,Management,2012-05-29
15418,60,AW00015418,M,Mr. Angel E Kelly,1974-04-04,S,angel1@adventure-works.com,90000,Bachelors,Management,2013-04-17
15419,539,AW00015419,M,Mr. Carlos  Baker,1979-01-13,S,carlos35@adventure-works.com,100000,Bachelors,Management,2012-06-14
15421,635,AW00015421,M,Mr. Cameron W Clark,1973-08-31,S,cameron37@adventure-works.com,100000,Bachelors,Management,2013-10-28
15690,267,AW00015690,M,Mr. Clifford R Perez,1951-12-10,S,clifford20@adventure-works.com,160000,Bachelors,Management,2013-10-21
15698,162,AW00015698,F,Ms. Susan D Wang,1958-08-31,S,susan11@adventure-works.com,120000,Bachelors,Management,2013-11-11
15764,40,AW00015764,M,Mr. Louis D Guo,1964-12-12,S,louis12@adventure-works.com,120000,Bachelors,Management,2012-12-07
15770,372,AW00015770,M,Mr. Xavier H Brooks,1983-04-06,S,xavier67@adventure-works.com,150000,Bachelors,Management,2012-10-12
15829,35,AW00015829,M,Mr. Devin D Diaz,1944-11-13,S,devin59@adventure-works.com,40000,Bachelors,Management,2013-05-03
15832,28,AW00015832,M,Mr. Manuel J Martinez,1946-10-02,S,manuel16@adventure-works.com,40000,Bachelors,Management,2012-12-24
15852,368,AW00015852,M,Mr. Oscar J Henderson,1978-08-22,S,oscar13@adventure-works.com,120000,Bachelors,Management,2012-10-18
15941,322,AW00015941,F,Ms. Bailey M Brooks,1970-08-26,S,bailey0@adventure-works.com,120000,Bachelors,Management,2012-11-24
15946,298,AW00015946,M,Mr. Wyatt L Wilson,1970-01-17,S,wyatt7@adventure-works.com,110000,Bachelors,Management,2013-04-22
15948,335,AW00015948,F,Ms. Angela  Hughes,1970-05-20,S,angela14@adventure-works.com,130000,Bachelors,Management,2012-10-30
15957,355,AW00015957,M,Mr. Samuel T Ross,1969-05-14,S,samuel2@adventure-works.com,130000,Bachelors,Management,2013-07-22
15964,331,AW00015964,M,Mr. Steven E Cox,1972-09-29,S,steven20@adventure-works.com,130000,Bachelors,Management,2012-12-07
16005,50,AW00016005,M,Mr. Jordan J Hill,1944-04-05,S,jordan67@adventure-works.com,90000,Bachelors,Management,2013-02-09
16012,65,AW00016012,F,Ms. Grace C Cooper,1974-01-29,S,grace34@adventure-works.com,90000,Bachelors,Management,2013-04-27
16578,127,AW00016578,F,Ms. Stefanie  Weber,1952-06-03,S,stefanie3@adventure-works.com,100000,Bachelors,Management,2013-11-05
16642,648,AW00016642,M,Mr. Mason L Mitchell,1952-11-03,S,mason32@adventure-works.com,130000,Bachelors,Management,2013-11-26
16708,6,AW00016708,F,Ms. Kellie  Sanz,1975-04-06,S,kellie17@adventure-works.com,90000,Bachelors,Management,2011-02-19
16734,18,AW00016734,F,Ms. Emma  Martinez,1943-09-20,S,emma16@adventure-works.com,40000,Bachelors,Management,2013-04-29
16838,307,AW00016838,M,Mr. Jonathan R Griffin,1970-07-16,S,jonathan20@adventure-works.com,110000,Bachelors,Management,2013-09-30
16852,302,AW00016852,F,Ms. Kate  She,1974-06-03,S,kate0@adventure-works.com,110000,Bachelors,Management,2013-10-15
16853,310,AW00016853,F,Ms. Christina A Bailey,1968-08-19,S,christina14@adventure-works.com,110000,Bachelors,Management,2013-12-20
16861,334,AW00016861,M,Mr. Luis  Sharma,1973-06-06,S,luis30@adventure-works.com,130000,Bachelors,Management,2014-01-13
16867,355,AW00016867,F,Ms. Katelyn  King,1967-02-23,S,katelyn43@adventure-works.com,130000,Bachelors,Management,2013-10-04
16874,311,AW00016874,F,Ms. Leslie E Munoz,1941-02-28,S,leslie8@adventure-works.com,90000,Bachelors,Management,2013-05-16
16902,43,AW00016902,M,Mr. Shawn J She,1944-04-05,S,shawn2@adventure-works.com,90000,Bachelors,Management,2013-05-23
17182,279,AW00017182,F,Ms. Jessica  Patterson,1963-11-07,S,jessica35@adventure-works.com,170000,Bachelors,Management,2012-05-31
17350,14,AW00017350,F,Ms. Ebony R Dominguez,1950-03-10,S,ebony34@adventure-works.com,40000,Bachelors,Management,2013-02-27
17393,299,AW00017393,M,Mr. Jordan R Sharma,1970-04-19,S,jordan26@adventure-works.com,110000,Bachelors,Management,2013-11-15
17398,348,AW00017398,F,Ms. Kaylee E Lopez,1969-11-21,S,kaylee44@adventure-works.com,150000,Bachelors,Management,2013-11-02
17426,299,AW00017426,F,Ms. Donna J Shan,1973-03-15,S,donna10@adventure-works.com,110000,Bachelors,Management,2013-06-24
17428,358,AW00017428,M,Mr. Xavier R Perez,1967-08-29,S,xavier35@adventure-works.com,130000,Bachelors,Management,2013-05-31
17477,611,AW00017477,F,Ms. Miranda  Griffin,1947-09-09,S,miranda21@adventure-works.com,50000,Bachelors,Management,2013-06-15
17499,383,AW00017499,M,Mr. Marcus  Campbell,1985-11-20,S,marcus44@adventure-works.com,100000,Bachelors,Management,2013-11-06
17536,316,AW00017536,M,Mr. Benjamin L Robinson,1976-08-18,S,benjamin55@adventure-works.com,120000,Bachelors,Management,2013-11-24
18154,153,AW00018154,M,Mr. Calvin A She,1952-02-19,S,calvin0@adventure-works.com,100000,Bachelors,Management,2013-05-27
18301,39,AW00018301,F,Ms. Julie  Xu,1963-08-09,S,julie9@adventure-works.com,90000,Bachelors,Management,2011-06-08
18302,33,AW00018302,M,Mr. Wayne S Xie,1969-08-23,S,wayne4@adventure-works.com,90000,Bachelors,Management,2011-06-25
18303,12,AW00018303,M,Mr. Shannon R Serrano,1964-01-07,S,shannon37@adventure-works.com,90000,Bachelors,Management,2011-06-17
18398,310,AW00018398,M,Mr. Geoffrey  Sanchez,1967-07-20,S,geoffrey18@adventure-works.com,110000,Bachelors,Management,2013-12-10
18406,329,AW00018406,M,Mr. Zachary  Ross,1972-10-23,S,zachary2@adventure-works.com,130000,Bachelors,Management,2013-12-24
18422,374,AW00018422,F,Ms. Taylor A Jones,1965-10-31,S,taylor50@adventure-works.com,170000,Bachelors,Management,2013-12-08
18492,17,AW00018492,F,Ms. Tamara H Johnston,1964-04-11,S,tamara22@adventure-works.com,100000,Bachelors,Management,2013-07-01
18495,35,AW00018495,M,Mr. Jeremy E Phillips,1969-08-30,S,jeremy16@adventure-works.com,120000,Bachelors,Management,2011-06-07
18503,368,AW00018503,M,Mr. Timothy E Peterson,1971-11-13,S,timothy6@adventure-works.com,150000,Bachelors,Management,2014-01-25
18518,626,AW00018518,F,Ms. Stephanie  Scott,1970-11-09,S,stephanie58@adventure-works.com,100000,Bachelors,Management,2013-12-22
18786,298,AW00018786,M,Mr. Dustin  Chande,1973-04-14,S,dustin15@adventure-works.com,120000,Bachelors,Management,2013-04-03
